code_insee;prixm2;annee
80521;1226;2019
13211;3159;2019
77465;1815;2019
52544;;2019
32330;1562;2019
60483;2098;2019
62466;2022;2019
59467;1128;2019
62722;792;2019
69123;;2019
1322;2593;2019
7011;1865;2019
71517;;2019
17032;1806;2019
22338;1088;2019
50105;918;2019
28306;1749;2019
2533;946;2019
64475;833;2019
40245;1203;2019
26149;1667;2019
35090;1752;2019
64307;;2019
16003;1104;2019
57198;;2019
40058;1739;2019
21579;;2019
52125;1560;2019
55191;1486;2019
28162;;2019
37013;1496;2019
8116;;2019
8141;;2019
38473;1764;2019
50159;1296;2019
45312;1155;2019
93007;3606;2019
50214;936;2019
87095;1148;2019
81295;949;2019
11151;1619;2019
2A132;500;2019
27317;;2019
33315;1274;2019
80272;937;2019
32098;1826;2019
2A129;;2019
33444;1893;2019
9005;1541;2019
70341;1146;2019
17005;655;2019
69192;2872;2019
24241;1547;2019
40050;1667;2019
33385;1352;2019
37265;1154;2019
73278;2274;2019
2B233;;2019
50502;1368;2019
57288;;2019
68018;;2019
77528;2551;2019
3119;;2019
10047;;2019
60248;587;2019
21290;1124;2019
52021;1186;2019
57399;;2019
33303;2276;2019
14236;;2019
54400;1391;2019
67189;;2019
33268;2256;2019
59382;1028;2019
12151;778;2019
65042;1216;2019
54538;704;2019
17196;1245;2019
33417;2546;2019
76220;1910;2019
76486;1446;2019
59063;1190;2019
2B214;;2019
54089;1765;2019
40134;1590;2019
27228;;2019
66113;;2019
10163;;2019
25446;1732;2019
2709;649;2019
54312;1614;2019
4120;1880;2019
26370;;2019
31370;1957;2019
80651;916;2019
57104;;2019
49099;1670;2019
21186;1622;2019
36003;833;2019
11296;2194;2019
63299;1069;2019
39155;;2019
7105;963;2019
80601;1159;2019
78545;4004;2019
58293;1070;2019
63367;;2019
57372;;2019
27403;;2019
14681;;2019
51230;1692;2019
35273;1310;2019
80828;1667;2019
38013;2168;2019
34313;1589;2019
52006;1135;2019
70376;1214;2019
82175;1275;2019
73256;;2019
37217;1840;2019
65230;;2019
22020;1251;2019
10360;1971;2019
11177;;2019
1279;1432;2019
33395;1352;2019
60507;952;2019
70124;;2019
32336;;2019
45040;1108;2019
60024;2462;2019
67400;;2019
16053;1340;2019
62822;1103;2019
52190;808;2019
33459;1412;2019
54256;963;2019
22320;969;2019
3141;;2019
2372;1260;2019
78416;2973;2019
35060;1540;2019
2A266;;2019
23205;816;2019
40293;1920;2019
33331;1465;2019
71025;1056;2019
2B107;;2019
40211;1509;2019
80375;1406;2019
15110;;2019
23059;;2019
11350;;2019
38132;1083;2019
74195;5114;2019
2776;818;2019
77279;2106;2019
11381;1457;2019
51253;663;2019
60061;1436;2019
71318;1361;2019
31218;1985;2019
66021;2195;2019
58024;1206;2019
36133;667;2019
60087;3741;2019
21674;908;2019
23146;726;2019
1114;3447;2019
29161;2000;2019
64167;352;2019
31489;2936;2019
13084;2726;2019
62591;1126;2019
2A066;545;2019
23230;578;2019
69035;1989;2019
30077;1541;2019
1113;1218;2019
67002;;2019
65013;;2019
76087;1473;2019
71311;618;2019
24362;1458;2019
30278;2416;2019
35289;1282;2019
2B171;;2019
57449;;2019
85106;3181;2019
71439;1484;2019
38217;;2019
5132;1778;2019
37037;1605;2019
88185;;2019
78329;2016;2019
70119;1541;2019
90012;2028;2019
31004;2356;2019
18270;1123;2019
38034;1282;2019
61102;1546;2019
67077;;2019
60602;;2019
25361;2899;2019
35006;1439;2019
31108;943;2019
42033;976;2019
64490;1484;2019
41090;1152;2019
69276;2518;2019
22082;1519;2019
26093;2514;2019
71009;1509;2019
80179;1249;2019
2030;;2019
45228;1952;2019
22021;1484;2019
47247;1232;2019
76449;1628;2019
67501;;2019
28091;;2019
24042;990;2019
59497;1531;2019
27343;2534;2019
72066;1380;2019
83070;5418;2019
76609;2027;2019
11041;1788;2019
64419;1607;2019
39149;1306;2019
59207;1284;2019
62389;;2019
76597;1397;2019
16113;1358;2019
89170;;2019
19160;1070;2019
34016;2636;2019
63112;1651;2019
26236;;2019
24222;1612;2019
76255;1382;2019
45098;1839;2019
57681;;2019
80436;1562;2019
17017;1199;2019
2B316;;2019
68162;;2019
80461;1782;2019
47189;999;2019
46038;1220;2019
29008;1558;2019
7309;1391;2019
59182;926;2019
64185;;2019
1194;2662;2019
65252;1776;2019
63160;1704;2019
88512;908;2019
28182;1314;2019
52242;;2019
88002;836;2019
83039;1606;2019
85298;1906;2019
64036;;2019
52029;;2019
64003;;2019
62402;1545;2019
31081;971;2019
76380;1383;2019
58192;515;2019
80371;1432;2019
74080;7364;2019
59517;1330;2019
42251;1840;2019
27240;1058;2019
36054;3022;2019
77410;2950;2019
24428;1239;2019
27036;1475;2019
95675;3291;2019
64458;;2019
78616;2706;2019
21060;2023;2019
77350;3533;2019
68270;;2019
53146;1526;2019
11370;2149;2019
85229;858;2019
55197;;2019
33433;2695;2019
70065;;2019
62544;1161;2019
10398;;2019
4025;2159;2019
30189;2026;2019
62255;1417;2019
76511;991;2019
42083;2692;2019
22129;732;2019
62095;500;2019
32349;2315;2019
2A191;;2019
78147;2158;2019
31313;1054;2019
81187;;2019
63172;;2019
80588;1662;2019
33071;1655;2019
80728;1713;2019
81061;1558;2019
69004;2543;2019
68163;;2019
30284;1601;2019
57368;;2019
88305;800;2019
84037;1734;2019
67131;;2019
47304;1006;2019
38097;1970;2019
14556;;2019
41175;1139;2019
21173;1744;2019
52455;;2019
34265;2696;2019
10100;1653;2019
52138;;2019
48111;927;2019
77446;1700;2019
47138;1323;2019
48137;1948;2019
86202;1448;2019
64056;;2019
70219;945;2019
88502;793;2019
88394;;2019
52518;964;2019
71503;;2019
73100;1510;2019
82011;1497;2019
65432;;2019
41140;1201;2019
52216;;2019
80643;1705;2019
17072;964;2019
10053;1549;2019
14378;;2019
88413;1069;2019
62511;1894;2019
79263;1066;2019
21713;1649;2019
27558;;2019
44005;1997;2019
51422;2718;2019
6020;1836;2019
60047;2595;2019
36077;;2019
49174;1153;2019
57603;;2019
70128;953;2019
50550;1181;2019
36097;962;2019
38148;2018;2019
76288;2358;2019
24455;1572;2019
80197;1344;2019
37226;1516;2019
37165;2048;2019
40266;2738;2019
85126;1192;2019
88154;481;2019
45118;1668;2019
70514;1032;2019
56007;2621;2019
89431;;2019
62164;1388;2019
87192;1495;2019
82033;1381;2019
89128;1213;2019
2569;1247;2019
31167;1557;2019
16136;1017;2019
59387;1115;2019
59454;2202;2019
3139;2050;2019
60148;2080;2019
31103;;2019
67381;;2019
90032;1511;2019
50262;1136;2019
65277;1389;2019
72247;1807;2019
33277;2403;2019
2769;914;2019
11382;;2019
89226;;2019
34097;1140;2019
61018;867;2019
72356;1107;2019
31556;1497;2019
77303;1317;2019
59419;2147;2019
42089;1544;2019
56104;1535;2019
42052;1116;2019
62742;2301;2019
33245;3151;2019
79008;908;2019
52109;;2019
21392;;2019
27207;1304;2019
14620;2260;2019
22267;552;2019
89336;1552;2019
54038;1369;2019
30021;2050;2019
88161;1383;2019
47087;1928;2019
13001;4372;2019
62866;1378;2019
44154;3136;2019
76062;1233;2019
71135;1792;2019
70092;536;2019
78646;6509;2019
2282;1103;2019
12170;;2019
21136;358;2019
71008;786;2019
34104;;2019
63271;1459;2019
21334;455;2019
55561;;2019
51630;1667;2019
21495;2379;2019
38041;479;2019
22331;1671;2019
47107;2096;2019
1248;3099;2019
80681;1250;2019
31239;1169;2019
35152;2201;2019
13090;2703;2019
54025;2062;2019
31052;2119;2019
81232;1630;2019
72047;1581;2019
71590;1803;2019
57634;;2019
72016;1117;2019
19031;1565;2019
21584;1064;2019
31043;;2019
41193;500;2019
31166;1157;2019
62485;1226;2019
57662;;2019
89108;1308;2019
14412;;2019
40061;1362;2019
33391;1651;2019
56087;4144;2019
54398;;2019
28278;2686;2019
74033;2781;2019
25540;;2019
76755;1259;2019
24324;1486;2019
49002;1443;2019
54027;1814;2019
50549;1727;2019
17198;1111;2019
54383;1523;2019
8362;1338;2019
63422;1219;2019
76521;1613;2019
89315;2022;2019
8201;;2019
64318;;2019
52386;854;2019
69229;1536;2019
17216;1593;2019
14498;;2019
1077;1210;2019
18146;875;2019
25099;;2019
62492;;2019
9030;1118;2019
26263;;2019
21172;;2019
14712;2154;2019
66170;;2019
67403;;2019
16058;1447;2019
37058;1252;2019
74215;4188;2019
27059;;2019
62085;1947;2019
31408;;2019
16281;1100;2019
76309;1508;2019
28341;1696;2019
95309;1196;2019
21176;;2019
63155;1445;2019
13099;1920;2019
88474;872;2019
72085;1083;2019
23075;728;2019
50294;1987;2019
45015;2511;2019
40170;1166;2019
68204;;2019
48129;866;2019
91180;2834;2019
57147;;2019
14006;2958;2019
12281;1171;2019
33219;2092;2019
59554;2523;2019
9070;1281;2019
65091;;2019
21664;;2019
52127;;2019
77348;1948;2019
24238;1495;2019
14762;1123;2019
21388;1779;2019
39443;1741;2019
54236;1261;2019
42274;988;2019
89369;1400;2019
52504;;2019
82156;1443;2019
62760;1155;2019
57084;;2019
49012;1555;2019
60472;859;2019
21066;;2019
49155;1623;2019
29122;974;2019
2B309;;2019
60212;2515;2019
58132;628;2019
32227;1421;2019
56052;3550;2019
8406;375;2019
74031;4674;2019
2294;1190;2019
9266;;2019
40074;1423;2019
84102;;2019
83068;6341;2019
24407;1605;2019
30261;1801;2019
76009;1490;2019
21317;1796;2019
41206;1918;2019
3164;963;2019
67463;;2019
70276;1122;2019
63019;1828;2019
77330;2710;2019
25089;1787;2019
66047;2179;2019
28126;1148;2019
69089;3487;2019
40139;;2019
76748;1160;2019
78358;5674;2019
79349;626;2019
68054;;2019
33157;1932;2019
50064;986;2019
10248;859;2019
11225;1355;2019
39362;1275;2019
24373;1039;2019
61484;1111;2019
4160;2174;2019
87202;1306;2019
10078;;2019
57536;;2019
71362;;2019
11390;1474;2019
49339;1657;2019
2657;787;2019
39512;;2019
77270;3354;2019
2110;1144;2019
60163;1474;2019
5123;1890;2019
5027;1404;2019
9139;2382;2019
39338;1165;2019
63376;;2019
77132;3385;2019
25197;1852;2019
58272;;2019
28218;2006;2019
71289;1483;2019
21098;548;2019
53157;1427;2019
17153;2125;2019
89342;1629;2019
62151;1343;2019
76161;1434;2019
2316;;2019
31111;1671;2019
70248;1629;2019
30349;2536;2019
67383;;2019
64286;;2019
17249;;2019
54330;1568;2019
74284;2282;2019
78410;2032;2019
52082;;2019
30293;2343;2019
38440;1032;2019
18026;1166;2019
68268;;2019
57207;;2019
57485;;2019
8274;;2019
78396;4993;2019
51485;1646;2019
59364;2336;2019
30012;2244;2019
22370;1212;2019
14215;3323;2019
74249;3380;2019
21301;1160;2019
11202;2668;2019
61055;820;2019
50589;968;2019
88306;600;2019
72261;1052;2019
50351;1266;2019
1266;1745;2019
62182;1073;2019
60398;2866;2019
64353;3000;2019
26282;;2019
10085;1500;2019
10154;;2019
70383;1679;2019
60561;2185;2019
38421;2254;2019
88391;1504;2019
27697;;2019
25084;1676;2019
21249;1214;2019
55149;1178;2019
39253;550;2019
25350;1041;2019
50529;1015;2019
39492;;2019
62171;1551;2019
6123;4170;2019
39182;2176;2019
65418;1216;2019
26310;;2019
39446;1736;2019
60516;1702;2019
67261;;2019
26332;1349;2019
92019;4714;2019
89007;831;2019
71203;;2019
14484;1698;2019
43139;;2019
65441;1210;2019
71225;1694;2019
36179;;2019
21081;1282;2019
84048;;2019
33432;1255;2019
16117;;2019
71157;1285;2019
29190;2126;2019
54452;;2019
77425;3737;2019
60321;2432;2019
38446;1847;2019
86223;729;2019
68014;;2019
27668;2237;2019
59257;2542;2019
36024;;2019
88149;;2019
33235;1124;2019
79294;956;2019
51294;1205;2019
22157;1063;2019
23093;920;2019
60681;1900;2019
17192;1124;2019
37014;1967;2019
43023;;2019
60638;2565;2019
65223;2367;2019
64328;1998;2019
37065;1375;2019
8088;;2019
68207;;2019
52069;;2019
55367;;2019
7241;1984;2019
9120;517;2019
61392;1201;2019
5116;2669;2019
43246;1188;2019
11114;;2019
63013;2039;2019
32415;;2019
13108;1833;2019
35220;1680;2019
3258;1271;2019
2A024;;2019
41121;1057;2019
2A026;1436;2019
26041;2255;2019
61129;1252;2019
63049;1385;2019
64134;;2019
63305;1371;2019
22008;1902;2019
93078;2894;2019
50422;1327;2019
39110;2680;2019
46098;2031;2019
80565;1713;2019
43198;1168;2019
25600;;2019
18258;934;2019
77216;2262;2019
21152;1566;2019
47172;2086;2019
46316;1032;2019
64412;;2019
57610;;2019
50038;1318;2019
51356;;2019
21417;;2019
18072;943;2019
27246;1330;2019
8226;1150;2019
27388;2341;2019
76108;2657;2019
18237;1030;2019
55531;1265;2019
86296;1388;2019
33519;3413;2019
15164;1125;2019
22044;1583;2019
37214;2580;2019
62390;2145;2019
22330;752;2019
84123;;2019
12023;593;2019
59129;2046;2019
80141;1018;2019
27138;;2019
76284;1882;2019
10245;1515;2019
74278;2635;2019
30036;2347;2019
23109;770;2019
29038;964;2019
21024;;2019
32073;;2019
16303;1206;2019
52529;;2019
8106;;2019
51436;1410;2019
29181;1545;2019
11424;1158;2019
74154;3301;2019
51362;1824;2019
42284;1599;2019
64065;3742;2019
49272;1195;2019
71235;2009;2019
79198;1339;2019
21154;1053;2019
65416;;2019
24555;1149;2019
64549;2166;2019
63120;1792;2019
76741;1512;2019
62795;1292;2019
91473;2840;2019
68023;;2019
80486;1260;2019
2484;1326;2019
2546;1503;2019
57045;;2019
77518;2764;2019
11380;;2019
38193;2376;2019
14483;;2019
33036;1762;2019
1156;2596;2019
4244;1911;2019
32404;1989;2019
15003;846;2019
81047;1136;2019
71178;817;2019
72259;988;2019
17332;1548;2019
89024;1524;2019
3128;939;2019
21315;1733;2019
11156;739;2019
30039;2119;2019
76630;1120;2019
7239;;2019
12064;867;2019
28159;1260;2019
77181;3932;2019
25121;;2019
68174;;2019
88506;967;2019
51139;1197;2019
71255;1195;2019
54526;1912;2019
78335;2220;2019
90039;1700;2019
21134;724;2019
14221;1916;2019
35087;923;2019
36137;1192;2019
2481;1314;2019
50062;1871;2019
30268;1255;2019
63044;1190;2019
55518;;2019
69294;2830;2019
59389;1271;2019
1411;2617;2019
62093;547;2019
15001;740;2019
60375;2222;2019
55208;;2019
67201;;2019
23189;878;2019
68037;;2019
54595;1227;2019
63432;1139;2019
52519;;2019
77319;1753;2019
55544;;2019
34012;2632;2019
31545;1287;2019
62860;1013;2019
62741;1050;2019
25620;;2019
76703;1731;2019
93072;2874;2019
26216;1630;2019
3134;;2019
80568;879;2019
10189;;2019
76382;1704;2019
62027;1796;2019
9103;1400;2019
34033;3108;2019
63214;1774;2019
56099;766;2019
39343;;2019
9007;1943;2019
8172;671;2019
84003;1115;2019
18223;1486;2019
24526;1053;2019
38300;;2019
2351;1108;2019
54596;1689;2019
45036;1097;2019
51017;;2019
43171;635;2019
68125;;2019
31315;1023;2019
24498;1528;2019
70160;;2019
43254;;2019
61153;1212;2019
79295;1022;2019
64379;;2019
11249;901;2019
27105;2111;2019
54097;588;2019
62261;3040;2019
25573;;2019
56005;3939;2019
39444;;2019
74051;3904;2019
2807;1162;2019
65179;;2019
30195;3042;2019
62700;984;2019
51531;844;2019
51454;2303;2019
59302;1364;2019
61262;526;2019
49235;1110;2019
33148;500;2019
37151;2343;2019
57290;;2019
49362;1457;2019
2179;1336;2019
47156;1313;2019
57641;;2019
44170;823;2019
21335;864;2019
76272;1646;2019
83038;;2019
88304;895;2019
17018;1583;2019
41265;1243;2019
51592;1162;2019
82160;;2019
92051;10306;2019
50443;1563;2019
60568;2049;2019
10425;1388;2019
7261;1822;2019
2B033;3585;2019
59205;1151;2019
42032;2118;2019
64114;1684;2019
44052;1769;2019
51499;1670;2019
26345;2223;2019
82185;1404;2019
68158;;2019
9254;1490;2019
40033;889;2019
80725;2256;2019
2A345;2300;2019
30316;1480;2019
36085;909;2019
2B106;;2019
21145;;2019
59473;1820;2019
88515;827;2019
64100;3764;2019
33249;2608;2019
89164;877;2019
44137;1937;2019
32067;914;2019
24191;576;2019
12022;;2019
5084;2873;2019
88450;644;2019
6105;4702;2019
76067;1297;2019
52273;;2019
88075;1981;2019
38273;1698;2019
23018;714;2019
45056;1178;2019
76462;1420;2019
1378;2570;2019
51393;1217;2019
4162;1013;2019
82193;1241;2019
71328;1391;2019
45162;2209;2019
55082;;2019
64253;1640;2019
51603;;2019
71293;1326;2019
54260;1521;2019
21291;;2019
86047;1237;2019
38082;2072;2019
91631;2988;2019
35062;1236;2019
45293;1640;2019
71030;950;2019
56263;2017;2019
61382;1414;2019
33127;1462;2019
61084;916;2019
47012;1667;2019
81157;;2019
7215;1394;2019
24464;881;2019
48107;;2019
26271;2266;2019
43026;907;2019
71158;1521;2019
74095;2341;2019
51522;;2019
35204;2107;2019
4018;2308;2019
79285;1010;2019
3078;690;2019
51119;2527;2019
44056;1894;2019
33402;793;2019
70552;;2019
66056;1439;2019
41251;1529;2019
88491;675;2019
14728;;2019
14026;2004;2019
12284;2294;2019
17220;1387;2019
11323;;2019
55022;;2019
59363;1347;2019
41252;1615;2019
10390;;2019
57470;;2019
17328;1352;2019
65448;2133;2019
26156;1875;2019
17243;980;2019
70118;1341;2019
50584;1799;2019
68246;;2019
60550;1358;2019
30019;2414;2019
50445;833;2019
70395;928;2019
60385;1381;2019
21190;;2019
56173;1258;2019
55514;;2019
60142;3088;2019
51429;1958;2019
68059;;2019
95487;2715;2019
54196;1842;2019
7061;2429;2019
11126;1336;2019
38033;;2019
21687;;2019
77345;1457;2019
4019;2059;2019
55334;;2019
72351;1018;2019
46195;;2019
47016;1823;2019
7048;1372;2019
59165;1597;2019
14603;;2019
51500;667;2019
52123;;2019
33058;1401;2019
64508;;2019
5129;5545;2019
10017;;2019
17009;2155;2019
84135;2550;2019
74211;3783;2019
51338;2271;2019
2A211;3250;2019
93032;3376;2019
25341;636;2019
88446;904;2019
62727;1186;2019
14424;;2019
70285;1325;2019
18027;1276;2019
67367;;2019
33545;1478;2019
10176;;2019
76651;1461;2019
59405;1394;2019
57175;;2019
68302;;2019
55301;;2019
42180;1821;2019
26193;;2019
89307;1168;2019
56208;961;2019
76432;1242;2019
37068;1108;2019
62647;1429;2019
53035;1228;2019
57043;;2019
32339;1969;2019
3312;847;2019
73071;5343;2019
69259;2447;2019
11384;1064;2019
59645;1575;2019
62450;812;2019
65295;2038;2019
85012;2179;2019
76680;1020;2019
3072;;2019
54597;1258;2019
85086;1469;2019
71329;1415;2019
39424;;2019
80504;;2019
11074;1799;2019
34285;1896;2019
8010;810;2019
82195;1693;2019
88300;910;2019
26300;1386;2019
3175;404;2019
40129;1935;2019
54551;;2019
21494;;2019
28245;1053;2019
82136;1951;2019
81292;1057;2019
2672;1563;2019
81093;2073;2019
35168;1235;2019
88050;690;2019
63212;1943;2019
30340;2232;2019
62746;1669;2019
49082;1301;2019
39505;;2019
71142;1739;2019
86252;952;2019
60206;2022;2019
86200;1037;2019
18184;697;2019
57767;;2019
79133;1355;2019
81320;;2019
45316;1631;2019
11149;;2019
11317;731;2019
63370;1930;2019
87040;967;2019
2B352;;2019
50552;1110;2019
50360;1659;2019
88035;;2019
57715;;2019
51243;;2019
56002;2032;2019
88521;1522;2019
41276;1570;2019
1346;1753;2019
4091;2353;2019
29089;983;2019
25502;1977;2019
13115;3531;2019
13037;3293;2019
27201;;2019
44197;1077;2019
42106;870;2019
64524;1113;2019
1067;1124;2019
53142;874;2019
68013;;2019
49336;880;2019
38393;;2019
2297;1071;2019
45203;1767;2019
74256;2850;2019
7335;1593;2019
19103;;2019
27015;;2019
11143;1087;2019
24518;1231;2019
52124;;2019
58050;729;2019
27056;1115;2019
91098;2220;2019
67475;;2019
66104;1192;2019
2416;755;2019
88127;;2019
57373;;2019
62065;1343;2019
32095;1061;2019
86222;1656;2019
44149;1749;2019
31157;2453;2019
88415;1318;2019
47303;1335;2019
57547;;2019
54282;1169;2019
14540;2606;2019
60042;2065;2019
31314;1144;2019
80318;1291;2019
42094;1613;2019
57541;;2019
88049;739;2019
23102;847;2019
11386;533;2019
16409;921;2019
33489;1231;2019
81068;1272;2019
23012;989;2019
80125;;2019
17054;913;2019
21347;;2019
95119;2752;2019
62342;;2019
80615;1302;2019
57602;;2019
5149;1785;2019
17313;945;2019
9271;;2019
59503;965;2019
70324;1307;2019
38277;2474;2019
59332;1861;2019
59112;1259;2019
76042;730;2019
5086;1818;2019
49330;1627;2019
11420;963;2019
91232;2769;2019
60293;2239;2019
50531;1119;2019
63427;1913;2019
42206;2481;2019
19165;1208;2019
3292;924;2019
83011;1671;2019
43144;1400;2019
45183;1383;2019
64538;2251;2019
21385;1368;2019
62896;2423;2019
76712;1780;2019
22198;2275;2019
1368;1823;2019
10121;538;2019
4073;1797;2019
32154;991;2019
8416;902;2019
32002;;2019
52063;;2019
35186;1691;2019
89171;769;2019
57451;;2019
86213;1040;2019
27123;;2019
17143;1243;2019
9232;901;2019
68278;;2019
65096;1273;2019
62759;1382;2019
62042;1419;2019
62657;1356;2019
86143;910;2019
78031;2552;2019
22300;2435;2019
27368;;2019
2302;1338;2019
61475;676;2019
62680;1600;2019
30032;1533;2019
60436;1510;2019
70538;;2019
29286;771;2019
58007;962;2019
22258;1453;2019
22377;1939;2019
1285;2271;2019
62193;1394;2019
21337;1898;2019
88129;;2019
77292;3131;2019
62223;1386;2019
56091;1329;2019
94001;2873;2019
79341;1180;2019
85269;1018;2019
25512;2078;2019
58021;;2019
10304;;2019
8268;;2019
24413;1571;2019
53168;1258;2019
16310;;2019
43258;1159;2019
33163;1422;2019
58179;711;2019
54248;;2019
31391;362;2019
81101;1439;2019
77116;2049;2019
25569;;2019
81006;874;2019
8066;1705;2019
10399;1071;2019
46051;2184;2019
59115;1673;2019
53041;709;2019
53075;777;2019
24564;1226;2019
60505;3135;2019
64016;;2019
86094;1440;2019
21017;1583;2019
59537;1492;2019
2555;1447;2019
9216;778;2019
3248;;2019
58061;772;2019
37259;757;2019
57658;;2019
40141;1536;2019
52448;1175;2019
63323;1269;2019
42234;2073;2019
1197;;2019
1149;2138;2019
19234;1561;2019
37104;2171;2019
84017;;2019
14297;;2019
74310;3702;2019
80760;1285;2019
43250;;2019
5049;1096;2019
65325;1282;2019
60010;2507;2019
53269;1150;2019
59132;946;2019
26243;1911;2019
52240;;2019
57496;;2019
65461;939;2019
46059;;2019
2649;1007;2019
19041;1097;2019
50060;1087;2019
77318;2415;2019
46031;;2019
26070;2312;2019
67539;;2019
68066;;2019
59289;1066;2019
84095;;2019
68109;;2019
8402;1121;2019
63240;1625;2019
11268;;2019
57233;;2019
29003;1625;2019
65181;1983;2019
33207;2282;2019
8165;1163;2019
1370;1426;2019
82179;1274;2019
41223;1532;2019
2516;;2019
45160;1454;2019
14102;2079;2019
60610;1297;2019
28047;1282;2019
59668;1816;2019
54086;852;2019
85171;1024;2019
94003;5661;2019
80785;1912;2019
14293;1804;2019
70541;1367;2019
33409;1979;2019
85214;2259;2019
89076;820;2019
1002;1130;2019
76620;2049;2019
22028;1335;2019
60162;2600;2019
39120;;2019
86246;888;2019
63396;1826;2019
12093;1803;2019
27033;;2019
59249;1119;2019
65358;;2019
23033;803;2019
57760;;2019
49131;1239;2019
59625;1354;2019
2408;1160;2019
80330;;2019
9306;1587;2019
73162;1800;2019
17152;1400;2019
51538;2458;2019
52305;1289;2019
49023;1418;2019
60541;1594;2019
77135;2349;2019
65242;1270;2019
16097;1372;2019
8215;741;2019
80274;1015;2019
76623;1129;2019
62339;982;2019
54585;1170;2019
83111;2549;2019
62289;1584;2019
17197;1963;2019
54076;1449;2019
62505;1717;2019
2345;777;2019
66060;1845;2019
89218;1531;2019
89067;1094;2019
64382;2532;2019
82135;1874;2019
40221;1428;2019
38516;3209;2019
67137;;2019
17185;1802;2019
34004;1344;2019
82074;2198;2019
80285;1608;2019
2454;1039;2019
28019;1348;2019
49054;1179;2019
55374;381;2019
15225;424;2019
12106;;2019
72338;1585;2019
88430;881;2019
88367;927;2019
65099;;2019
83146;2397;2019
10184;;2019
89392;1267;2019
9209;1314;2019
8412;;2019
19045;;2019
28239;1932;2019
14197;;2019
58003;937;2019
91312;4445;2019
86026;547;2019
31036;2938;2019
14403;1622;2019
89208;974;2019
55565;;2019
17308;1434;2019
54190;;2019
84111;;2019
3063;1085;2019
1204;1750;2019
24309;1195;2019
71473;584;2019
33145;2543;2019
11009;1111;2019
21311;;2019
21441;1261;2019
74308;3206;2019
51377;;2019
71363;1593;2019
11354;;2019
7179;792;2019
27039;;2019
63099;1903;2019
67483;;2019
34089;1604;2019
62023;1285;2019
71410;1470;2019
42123;1927;2019
32446;1372;2019
10183;;2019
71290;1494;2019
91017;2922;2019
68171;;2019
11018;1551;2019
19030;1315;2019
66218;1985;2019
81076;1898;2019
76286;1141;2019
60196;2347;2019
36023;904;2019
54535;1539;2019
9054;1079;2019
17439;1547;2019
61350;827;2019
45233;1469;2019
67317;;2019
65012;1207;2019
13058;4514;2019
18290;974;2019
2671;2279;2019
60499;1450;2019
91538;3239;2019
58170;542;2019
78681;2728;2019
66109;2416;2019
38416;1625;2019
90046;1787;2019
31172;;2019
12226;1217;2019
70268;;2019
25255;2259;2019
55391;1026;2019
67146;;2019
67336;;2019
6158;2080;2019
77479;3618;2019
89206;1207;2019
42178;1480;2019
70168;1221;2019
86248;1034;2019
38398;578;2019
4063;2524;2019
34093;1010;2019
62131;1318;2019
81311;1543;2019
27604;;2019
28151;1267;2019
86029;908;2019
26100;1976;2019
81103;997;2019
2031;743;2019
3207;1053;2019
40095;1745;2019
17400;1014;2019
77003;2004;2019
82019;1329;2019
36033;624;2019
59083;1684;2019
61372;1212;2019
42316;1717;2019
32186;;2019
2A272;3316;2019
62696;2109;2019
64430;1282;2019
21578;;2019
26135;;2019
76368;2200;2019
59159;1862;2019
62480;1548;2019
52526;;2019
62218;1502;2019
9032;2046;2019
22356;1475;2019
58240;1535;2019
31230;1478;2019
61067;;2019
25334;1970;2019
79226;906;2019
26303;1094;2019
79284;1140;2019
89162;1474;2019
65203;;2019
76012;1368;2019
44198;2859;2019
26123;;2019
59096;2635;2019
32096;1111;2019
66086;;2019
57745;;2019
45182;1655;2019
67526;;2019
47024;1578;2019
46164;1771;2019
46056;1239;2019
21135;1643;2019
64165;1225;2019
62381;1912;2019
89119;946;2019
51200;1506;2019
17314;1432;2019
81080;;2019
33104;2263;2019
1028;2015;2019
8169;;2019
58119;1167;2019
60075;1067;2019
81206;1355;2019
74145;2984;2019
80369;;2019
8148;1728;2019
81305;720;2019
70305;771;2019
35068;2037;2019
67129;;2019
5155;594;2019
28198;1367;2019
38215;;2019
92062;6767;2019
85194;3312;2019
21568;1031;2019
51329;2366;2019
72255;924;2019
31050;1388;2019
61442;;2019
78677;2131;2019
31011;1845;2019
35266;2326;2019
85293;1465;2019
7191;1619;2019
54063;;2019
81162;;2019
69021;2267;2019
81130;1327;2019
21123;;2019
80200;1499;2019
7002;1630;2019
2600;936;2019
36025;894;2019
25628;;2019
70066;558;2019
18114;1481;2019
42076;787;2019
8115;;2019
60386;1711;2019
64542;;2019
30197;1444;2019
78506;2382;2019
64423;;2019
59372;1543;2019
56171;1445;2019
34122;2094;2019
18284;961;2019
56219;1526;2019
70582;;2019
40179;2164;2019
58128;635;2019
62143;590;2019
28261;1201;2019
86287;1125;2019
58261;964;2019
18116;1008;2019
54479;;2019
2072;1009;2019
64217;2154;2019
28045;1528;2019
25045;;2019
26215;2334;2019
37150;1732;2019
17245;2519;2019
40274;1776;2019
7071;1345;2019
10302;;2019
31548;;2019
83140;2696;2019
23092;752;2019
3302;;2019
36187;390;2019
18195;798;2019
60354;604;2019
60259;2088;2019
24272;1723;2019
30083;2379;2019
1402;1337;2019
59161;1056;2019
78605;2675;2019
91494;3175;2019
41153;1313;2019
81024;2044;2019
21661;2193;2019
